#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        9616    0.154895   0.0972682 0.000148968
        9617    0.154356   0.0972741  0.00014907
        9618    0.153862     0.09728 0.000149171
        9619     0.15341   0.0972858 0.000149269
        9620    0.152998   0.0972916 0.000149366
        9621    0.152625   0.0972974 0.000149461
        9622    0.152287   0.0973031 0.000149555
        9623    0.151981   0.0973087 0.000149647
        9624    0.151703   0.0973144 0.000149739
        9625    0.151447     0.09732 0.000149829
        9626    0.151207   0.0973256 0.000149918
        9627     0.15098   0.0973312 0.000150006
        9628    0.150757   0.0973367 0.000150093
        9629    0.150534   0.0973423 0.000150179
        9630    0.150303   0.0973478 0.000150264
        9631    0.150059   0.0973532 0.000150348
        9632    0.149797   0.0973587 0.000150431
        9633    0.149511   0.0973641 0.000150512
        9634    0.149198   0.0973695 0.000150593
        9635    0.148853   0.0973748 0.000150672
        9636    0.148473   0.0973801  0.00015075
        9637    0.148059   0.0973854 0.000150826
        9638    0.147611   0.0973906   0.0001509
        9639    0.147129   0.0973958 0.000150973
        9640    0.146617   0.0974009 0.000151043
        9641    0.146077   0.0974059 0.000151112
        9642    0.145516   0.0974109 0.000151179
        9643     0.14494   0.0974158 0.000151243
        9644    0.144354   0.0974207 0.000151306
        9645    0.143767   0.0974255 0.000151367
        9646    0.143186   0.0974302 0.000151425
        9647     0.14262   0.0974349 0.000151482
        9648    0.142078   0.0974396 0.000151537
        9649    0.141568   0.0974441  0.00015159
        9650    0.141097   0.0974487 0.000151642
        9651    0.140673   0.0974531 0.000151692
        9652    0.140303   0.0974576 0.000151742
        9653    0.139994    0.097462  0.00015179
        9654    0.139751   0.0974664 0.000151837
        9655     0.13958   0.0974707 0.000151884
        9656    0.139485   0.0974751 0.000151931
        9657     0.13947   0.0974794 0.000151977
        9658    0.139539   0.0974838 0.000152024
        9659    0.139693   0.0974881 0.000152071
        9660    0.139936   0.0974925 0.000152119
        9661    0.140267    0.097497 0.000152167
        9662    0.140687   0.0975014 0.000152217
        9663    0.141197    0.097506 0.000152269
        9664    0.141795   0.0975105 0.000152322
        9665    0.142479   0.0975152 0.000152377
        9666    0.143244   0.0975199 0.000152435
        9667    0.144085   0.0975247 0.000152495
        9668    0.144995   0.0975297 0.000152558
        9669    0.145966   0.0975347 0.000152625
        9670    0.146987   0.0975398 0.000152695
        9671    0.148045    0.097545 0.000152768
        9672    0.149125   0.0975503 0.000152846
        9673     0.15021   0.0975558 0.000152927
        9674    0.151284   0.0975613 0.000153012
        9675    0.152324    0.097567 0.000153101
        9676    0.153311   0.0975728 0.000153193
        9677    0.154222   0.0975786 0.000153289
        9678    0.155035   0.0975845 0.000153388
        9679     0.15573   0.0975905  0.00015349
        9680    0.156285   0.0975966 0.000153594
        9681    0.156682   0.0976027 0.000153699
        9682    0.156904   0.0976088 0.000153805
        9683    0.156938    0.097615 0.000153911
        9684    0.156772   0.0976211 0.000154017
        9685    0.156401   0.0976271  0.00015412
        9686    0.155819   0.0976332 0.000154221
        9687    0.155029   0.0976391 0.000154319
        9688    0.154034   0.0976449 0.000154413
        9689    0.152843   0.0976506 0.000154502
        9690    0.151467   0.0976562 0.000154586
        9691    0.149921   0.0976615 0.000154664
        9692    0.148223   0.0976668 0.000154736
        9693    0.146391   0.0976718 0.000154802
        9694    0.144447   0.0976766 0.000154861
        9695    0.142413   0.0976812 0.000154914
        9696    0.140311   0.0976856  0.00015496
        9697    0.138164   0.0976898    0.000155
        9698    0.135994   0.0976937 0.000155035
        9699    0.133822   0.0976975 0.000155063
        9700    0.131669    0.097701 0.000155087
        9701    0.129553   0.0977043 0.000155106
        9702    0.127491   0.0977073  0.00015512
        9703    0.125498   0.0977102 0.000155131
        9704    0.123589   0.0977129 0.000155138
        9705    0.121774   0.0977153 0.000155141
        9706    0.120063   0.0977176 0.000155142
        9707    0.118466   0.0977198 0.000155141
        9708    0.116987   0.0977218 0.000155138
        9709    0.115631   0.0977236 0.000155133
        9710    0.114401   0.0977253 0.000155126
        9711    0.113298   0.0977269 0.000155119
        9712    0.112322   0.0977284  0.00015511
        9713    0.111473   0.0977298 0.000155101
        9714    0.110747   0.0977312  0.00015509
        9715     0.11014   0.0977325  0.00015508
        9716    0.109647   0.0977337 0.000155069
        9717    0.109263   0.0977349 0.000155057
        9718    0.108981    0.097736 0.000155045
        9719    0.108794   0.0977372 0.000155034
        9720    0.108694   0.0977383 0.000155022
        9721    0.108671   0.0977394  0.00015501
        9722     0.10872   0.0977406 0.000154998
        9723     0.10883   0.0977417 0.000154986
        9724    0.108991   0.0977429 0.000154975
        9725    0.109195    0.097744 0.000154963
        9726    0.109434   0.0977452 0.000154952
        9727    0.109697   0.0977465 0.000154941
        9728    0.109978   0.0977477  0.00015493
        9729    0.110268    0.097749  0.00015492
        9730    0.110558   0.0977503 0.000154909
        9731    0.110844   0.0977517 0.000154899
        9732    0.111118    0.097753 0.000154889
        9733    0.111375   0.0977544  0.00015488
        9734    0.111609   0.0977559  0.00015487
        9735    0.111818   0.0977573 0.000154861
        9736    0.111996   0.0977588 0.000154852
        9737    0.112144   0.0977602 0.000154843
        9738     0.11226   0.0977617 0.000154835
        9739    0.112344   0.0977632 0.000154826
        9740    0.112396   0.0977647 0.000154817
        9741    0.112418   0.0977662 0.000154809
        9742    0.112414   0.0977677   0.0001548
        9743    0.112387   0.0977692 0.000154792
        9744    0.112343   0.0977707 0.000154783
        9745    0.112288   0.0977722 0.000154774
        9746    0.112228   0.0977737 0.000154765
        9747    0.112172   0.0977752 0.000154757
        9748    0.112131   0.0977767 0.000154748
        9749    0.112112   0.0977781 0.000154739
        9750    0.112128   0.0977796  0.00015473
        9751     0.11219   0.0977811 0.000154721
        9752    0.112311   0.0977826 0.000154712
        9753    0.112503   0.0977841 0.000154704
        9754    0.112779   0.0977856 0.000154696
        9755    0.113153   0.0977872 0.000154688
        9756    0.113635   0.0977888 0.000154681
        9757    0.114241   0.0977905 0.000154674
        9758    0.114982   0.0977923 0.000154668
        9759    0.115865   0.0977941 0.000154663
        9760    0.116901   0.0977961  0.00015466
        9761    0.118096   0.0977982 0.000154658
        9762    0.119451   0.0978004 0.000154658
        9763     0.12097   0.0978027  0.00015466
        9764    0.122648   0.0978053 0.000154666
        9765    0.124481    0.097808 0.000154674
        9766    0.126455    0.097811 0.000154686
        9767    0.128558   0.0978141 0.000154702
        9768    0.130769   0.0978175 0.000154723
        9769    0.133066   0.0978211 0.000154749
        9770    0.135419   0.0978249 0.000154781
        9771    0.137799    0.097829 0.000154819
        9772     0.14017   0.0978334 0.000154864
        9773    0.142497   0.0978379 0.000154916
        9774    0.144741   0.0978427 0.000154974
        9775    0.146865   0.0978477 0.000155039
        9776    0.148834    0.097853 0.000155111
        9777    0.150615   0.0978584 0.000155189
        9778    0.152178   0.0978639 0.000155273
        9779    0.153502   0.0978696 0.000155361
        9780    0.154571   0.0978754 0.000155453
        9781    0.155374   0.0978813 0.000155549
        9782    0.155911   0.0978872 0.000155646
        9783    0.156189   0.0978932 0.000155744
        9784    0.156222   0.0978991 0.000155842
        9785    0.156028   0.0979051 0.000155939
        9786    0.155636    0.097911 0.000156035
        9787    0.155076   0.0979168 0.000156128
        9788    0.154381   0.0979226 0.000156219
        9789    0.153588   0.0979283 0.000156306
        9790    0.152732   0.0979339 0.000156391
        9791    0.151852   0.0979394 0.000156472
        9792     0.15098   0.0979448 0.000156549
        9793     0.15015   0.0979501 0.000156624
        9794    0.149392   0.0979554 0.000156696
        9795    0.148733   0.0979606 0.000156766
        9796    0.148197   0.0979657 0.000156834
        9797    0.147808   0.0979708   0.0001569
        9798    0.147583   0.0979758 0.000156966
        9799    0.147539   0.0979809 0.000157031
        9800    0.147695    0.097986 0.000157097
        9801    0.148062   0.0979911 0.000157164
        9802    0.148655   0.0979962 0.000157233
        9803    0.149487   0.0980015 0.000157305
        9804    0.150569   0.0980069  0.00015738
        9805    0.151914   0.0980124  0.00015746
        9806    0.153532    0.098018 0.000157546
        9807    0.155435   0.0980239 0.000157639
        9808    0.157632   0.0980299  0.00015774
        9809    0.160132   0.0980363  0.00015785
        9810    0.162944   0.0980429 0.000157973
        9811    0.166075   0.0980498 0.000158109
        9812    0.169529   0.0980571 0.000158261
        9813     0.17331   0.0980648  0.00015843
        9814    0.177421   0.0980729  0.00015862
        9815    0.181859   0.0980814 0.000158834
        9816    0.186621   0.0980904 0.000159073
        9817    0.191701      0.0981 0.000159343
        9818    0.197089     0.09811 0.000159645
        9819    0.202772   0.0981207 0.000159984
        9820    0.208734    0.098132 0.000160364
        9821    0.214955   0.0981439 0.000160788
        9822    0.221411   0.0981564 0.000161261
        9823    0.228072   0.0981696 0.000161786
        9824    0.234908   0.0981836 0.000162367
        9825    0.241881   0.0981982 0.000163008
        9826    0.248951   0.0982135 0.000163712
        9827    0.256072   0.0982296 0.000164481
        9828    0.263196   0.0982464 0.000165319
        9829    0.270271   0.0982639 0.000166226
        9830    0.277239   0.0982821 0.000167203
        9831    0.284043    0.098301 0.000168251
        9832    0.290622   0.0983205 0.000169367
        9833    0.296915   0.0983407 0.000170549
        9834    0.302859   0.0983615 0.000171795
        9835     0.30839   0.0983829   0.0001731
        9836    0.313449   0.0984048 0.000174458
        9837    0.317979   0.0984271 0.000175862
        9838    0.321923   0.0984498 0.000177306
        9839    0.325232   0.0984728  0.00017878
        9840    0.327861   0.0984962 0.000180275
        9841    0.329774   0.0985197 0.000181782
        9842    0.330942   0.0985433 0.000183291
        9843    0.331339   0.0985669 0.000184792
        9844    0.330954   0.0985905 0.000186275
        9845    0.329782    0.098614 0.000187731
        9846     0.32783   0.0986373 0.000189149
        9847     0.32511   0.0986603 0.000190523
        9848    0.321645   0.0986829 0.000191845
        9849    0.317465   0.0987051 0.000193107
        9850    0.312607   0.0987269 0.000194305
        9851    0.307117    0.098748 0.000195433
        9852    0.301042   0.0987686 0.000196489
        9853    0.294438   0.0987884  0.00019747
        9854    0.287361   0.0988075 0.000198375
        9855     0.27987   0.0988259 0.000199204
        9856    0.272025   0.0988435 0.000199957
        9857    0.263887   0.0988602 0.000200637
        9858    0.255516   0.0988761 0.000201245
        9859    0.246969   0.0988911 0.000201784
        9860      0.2383   0.0989053 0.000202259
        9861    0.229564   0.0989185 0.000202672
        9862    0.220805   0.0989309 0.000203028
        9863    0.212072   0.0989424 0.000203331
        9864    0.203404    0.098953 0.000203586
        9865    0.194836   0.0989627 0.000203797
        9866    0.186402   0.0989715 0.000203969
        9867    0.178129   0.0989796 0.000204106
        9868    0.170042   0.0989868 0.000204212
        9869    0.162161   0.0989932 0.000204292
        9870    0.154502   0.0989988 0.000204349
        9871     0.14708   0.0990037 0.000204386
        9872    0.139904   0.0990078 0.000204407
        9873    0.132981   0.0990112 0.000204415
        9874    0.126316    0.099014 0.000204413
        9875    0.119911   0.0990161 0.000204404
        9876    0.113767   0.0990176 0.000204388
        9877    0.107881   0.0990185  0.00020437
