#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         730      3.9031     4.05177  0.00668456
         731     3.90042     4.05157  0.00667862
         732     3.89763     4.05136  0.00667281
         733     3.89473     4.05114  0.00666712
         734     3.89174     4.05093  0.00666158
         735     3.88865      4.0507  0.00665617
         736     3.88549     4.05048  0.00665091
         737     3.88225     4.05025   0.0066458
         738     3.87896     4.05002  0.00664085
         739     3.87562     4.04978  0.00663605
         740     3.87226     4.04954  0.00663142
         741     3.86887      4.0493  0.00662695
         742     3.86548     4.04905  0.00662265
         743      3.8621      4.0488  0.00661851
         744     3.85875     4.04855  0.00661455
         745     3.85544     4.04829  0.00661075
         746     3.85218     4.04802  0.00660711
         747     3.84899     4.04776  0.00660363
         748     3.84588     4.04749  0.00660032
         749     3.84285     4.04721  0.00659716
         750     3.83993     4.04694  0.00659415
         751      3.8371     4.04666  0.00659129
         752     3.83439     4.04638  0.00658856
         753     3.83179     4.04609  0.00658597
         754      3.8293      4.0458  0.00658351
         755     3.82691     4.04551  0.00658117
         756     3.82463     4.04522  0.00657895
         757     3.82245     4.04493  0.00657684
         758     3.82036     4.04463  0.00657483
         759     3.81834     4.04433  0.00657292
         760      3.8164     4.04403  0.00657111
         761     3.81451     4.04373   0.0065694
         762     3.81266     4.04343  0.00656777
         763     3.81085     4.04312  0.00656623
         764     3.80905     4.04282  0.00656478
         765     3.80726     4.04251  0.00656342
         766     3.80546      4.0422  0.00656214
         767     3.80365     4.04189  0.00656095
         768     3.80181     4.04158  0.00655985
         769     3.79993     4.04126  0.00655884
         770     3.79801     4.04095  0.00655793
         771     3.79604     4.04063  0.00655711
         772     3.79401     4.04031  0.00655639
         773     3.79193     4.03999  0.00655578
         774     3.78978     4.03966  0.00655528
         775     3.78758     4.03934  0.00655488
         776     3.78531     4.03901  0.00655461
         777     3.78298     4.03868  0.00655445
         778      3.7806     4.03835  0.00655441
         779     3.77816     4.03802   0.0065545
         780     3.77567     4.03768  0.00655472
         781     3.77314     4.03734  0.00655508
         782     3.77056       4.037  0.00655557
         783     3.76795     4.03666  0.00655619
         784     3.76531     4.03631  0.00655696
         785     3.76265     4.03596  0.00655787
         786     3.75997     4.03561  0.00655892
         787     3.75727     4.03526  0.00656011
         788     3.75456      4.0349  0.00656145
         789     3.75185     4.03454  0.00656293
         790     3.74914     4.03418  0.00656456
         791     3.74644     4.03382  0.00656633
         792     3.74374     4.03345  0.00656825
         793     3.74106     4.03308  0.00657031
         794     3.73838     4.03271  0.00657251
         795     3.73573     4.03234  0.00657485
         796      3.7331     4.03196  0.00657733
         797     3.73049     4.03158  0.00657994
         798      3.7279      4.0312  0.00658269
         799     3.72534     4.03082  0.00658558
         800     3.72281     4.03043  0.00658859
         801     3.72032     4.03005  0.00659173
         802     3.71785     4.02966  0.00659499
         803     3.71543     4.02927  0.00659838
         804     3.71304     4.02887  0.00660188
         805     3.71069     4.02848   0.0066055
         806     3.70839     4.02808  0.00660924
         807     3.70613     4.02768  0.00661308
         808     3.70392     4.02728  0.00661702
         809     3.70177     4.02688  0.00662106
         810     3.69967     4.02647   0.0066252
         811     3.69763     4.02607  0.00662943
         812     3.69565     4.02566  0.00663374
         813     3.69373     4.02525  0.00663813
         814     3.69189     4.02484   0.0066426
         815     3.69012     4.02443  0.00664713
         816     3.68841     4.02402  0.00665173
         817     3.68679     4.02361  0.00665639
         818     3.68524      4.0232  0.00666109
         819     3.68377     4.02278  0.00666584
         820     3.68238     4.02237  0.00667062
         821     3.68107     4.02195  0.00667544
         822     3.67983     4.02153  0.00668028
         823     3.67868     4.02112  0.00668514
         824      3.6776      4.0207  0.00669001
         825      3.6766     4.02028  0.00669489
         826     3.67566     4.01987  0.00669977
         827      3.6748     4.01945  0.00670465
         828       3.674     4.01903  0.00670952
         829     3.67326     4.01861  0.00671438
         830     3.67257      4.0182  0.00671922
         831     3.67194     4.01778  0.00672404
         832     3.67135     4.01736  0.00672884
         833     3.67079     4.01695  0.00673362
         834     3.67027     4.01653  0.00673836
         835     3.66977     4.01612  0.00674307
         836      3.6693      4.0157  0.00674776
         837     3.66884     4.01529  0.00675241
         838     3.66839     4.01487  0.00675703
         839     3.66795     4.01446  0.00676162
         840      3.6675     4.01405  0.00676617
         841     3.66705     4.01364  0.00677069
         842      3.6666     4.01322  0.00677519
         843     3.66614     4.01281  0.00677965
         844     3.66566      4.0124  0.00678408
         845     3.66518     4.01199  0.00678848
         846     3.66469     4.01158  0.00679286
         847     3.66418     4.01117  0.00679721
         848     3.66367     4.01076  0.00680154
         849     3.66316     4.01035  0.00680584
         850     3.66264     4.00994  0.00681011
         851     3.66213     4.00953  0.00681436
         852     3.66163     4.00912  0.00681859
         853     3.66114     4.00872  0.00682279
         854     3.66067     4.00831  0.00682696
         855     3.66023      4.0079   0.0068311
         856     3.65983     4.00749  0.00683522
         857     3.65947     4.00709  0.00683929
         858     3.65915     4.00668  0.00684333
         859      3.6589     4.00628  0.00684733
         860     3.65871     4.00587  0.00685129
         861     3.65858     4.00547  0.00685519
         862     3.65854     4.00507  0.00685905
         863     3.65857     4.00467  0.00686284
         864     3.65869     4.00427  0.00686657
         865      3.6589     4.00387  0.00687023
         866      3.6592     4.00347  0.00687381
         867     3.65959     4.00307  0.00687732
         868     3.66007     4.00268  0.00688074
         869     3.66064     4.00228  0.00688407
         870      3.6613     4.00189   0.0068873
         871     3.66205      4.0015  0.00689044
         872     3.66288     4.00111  0.00689347
         873     3.66378     4.00073   0.0068964
         874     3.66475     4.00034  0.00689921
         875     3.66578     3.99996  0.00690191
         876     3.66687     3.99958   0.0069045
         877       3.668      3.9992  0.00690697
         878     3.66918     3.99883  0.00690932
         879     3.67038     3.99845  0.00691156
         880      3.6716     3.99808  0.00691368
         881     3.67283     3.99771  0.00691568
         882     3.67406     3.99734  0.00691757
         883     3.67529     3.99698  0.00691934
         884      3.6765     3.99662  0.00692101
         885     3.67769     3.99626  0.00692256
         886     3.67886      3.9959  0.00692401
         887     3.67999     3.99554  0.00692536
         888     3.68107     3.99519  0.00692661
         889     3.68212     3.99484  0.00692777
         890     3.68311     3.99449  0.00692883
         891     3.68405     3.99414  0.00692981
         892     3.68493     3.99379   0.0069307
         893     3.68575     3.99345  0.00693152
         894      3.6865      3.9931  0.00693227
         895      3.6872     3.99276  0.00693294
         896     3.68783     3.99242  0.00693355
         897     3.68839     3.99208   0.0069341
         898     3.68889     3.99174  0.00693459
         899     3.68932     3.99141  0.00693504
         900     3.68969     3.99107  0.00693543
         901     3.68999     3.99074  0.00693578
         902     3.69023      3.9904  0.00693608
         903     3.69041     3.99007  0.00693635
         904     3.69052     3.98974  0.00693659
         905     3.69058     3.98941   0.0069368
         906     3.69057     3.98908  0.00693698
         907     3.69051     3.98875  0.00693714
         908     3.69039     3.98842  0.00693728
         909     3.69021     3.98809   0.0069374
         910     3.68998     3.98777   0.0069375
         911     3.68969     3.98744   0.0069376
         912     3.68935     3.98711  0.00693769
         913     3.68896     3.98679  0.00693777
         914     3.68852     3.98646  0.00693785
         915     3.68802     3.98613  0.00693793
         916     3.68747     3.98581  0.00693801
         917     3.68688     3.98548   0.0069381
         918     3.68623     3.98516   0.0069382
         919     3.68554     3.98483   0.0069383
