#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         732     2.96882     2.97801 0.000969935
         733     2.96855       2.978 0.000968698
         734     2.96852     2.97799 0.000967464
         735     2.96871     2.97797  0.00096623
         736     2.96914     2.97796 0.000964992
         737     2.96981     2.97795 0.000963746
         738     2.97072     2.97794  0.00096249
         739     2.97186     2.97793 0.000961222
         740     2.97322     2.97793 0.000959945
         741     2.97478     2.97792 0.000958658
         742     2.97654     2.97792 0.000957368
         743     2.97846     2.97792  0.00095608
         744     2.98054     2.97792 0.000954801
         745     2.98275     2.97793 0.000953542
         746     2.98506     2.97794 0.000952311
         747     2.98745     2.97795 0.000951122
         748     2.98991     2.97797 0.000949984
         749      2.9924     2.97799 0.000948912
         750     2.99491     2.97801 0.000947915
         751     2.99742     2.97804 0.000947005
         752     2.99991     2.97807 0.000946192
         753     3.00236      2.9781 0.000945485
         754     3.00476     2.97813 0.000944892
         755     3.00709     2.97817 0.000944419
         756     3.00935     2.97821  0.00094407
         757     3.01153     2.97826 0.000943848
         758     3.01361      2.9783 0.000943755
         759     3.01561     2.97835  0.00094379
         760      3.0175      2.9784 0.000943952
         761     3.01928     2.97846 0.000944239
         762     3.02097     2.97851 0.000944646
         763     3.02255     2.97857  0.00094517
         764     3.02402     2.97863 0.000945803
         765      3.0254     2.97869  0.00094654
         766     3.02667     2.97876 0.000947374
         767     3.02785     2.97882 0.000948299
         768     3.02892     2.97888 0.000949306
         769     3.02991     2.97895 0.000950387
         770     3.03081     2.97902 0.000951537
         771     3.03162     2.97909 0.000952746
         772     3.03236     2.97916 0.000954007
         773     3.03301     2.97922 0.000955314
         774     3.03359      2.9793 0.000956658
         775      3.0341     2.97937 0.000958033
         776     3.03454     2.97944 0.000959433
         777     3.03491     2.97951 0.000960851
         778     3.03523     2.97958 0.000962281
         779     3.03548     2.97965 0.000963718
         780     3.03568     2.97972 0.000965156
         781     3.03583      2.9798 0.000966591
         782     3.03593     2.97987 0.000968017
         783     3.03598     2.97994 0.000969429
         784     3.03599     2.98001 0.000970825
         785     3.03595     2.98008   0.0009722
         786     3.03587     2.98015 0.000973551
         787     3.03575     2.98022 0.000974874
         788     3.03559     2.98029 0.000976165
         789      3.0354     2.98036 0.000977423
         790     3.03517     2.98043 0.000978645
         791     3.03491      2.9805 0.000979828
         792     3.03461     2.98057 0.000980969
         793     3.03428     2.98064 0.000982068
         794     3.03392      2.9807 0.000983121
         795     3.03353     2.98077 0.000984127
         796     3.03311     2.98084 0.000985084
         797     3.03265      2.9809 0.000985991
         798     3.03217     2.98097 0.000986847
         799     3.03166     2.98103  0.00098765
         800     3.03112     2.98109 0.000988398
         801     3.03056     2.98115 0.000989091
         802     3.02996     2.98121 0.000989728
         803     3.02934     2.98127 0.000990308
         804     3.02868     2.98133 0.000990831
         805       3.028     2.98139 0.000991294
         806     3.02729     2.98145 0.000991699
         807     3.02656      2.9815 0.000992044
         808     3.02579     2.98156 0.000992329
         809       3.025     2.98161 0.000992554
         810     3.02418     2.98167 0.000992719
         811     3.02333     2.98172 0.000992823
         812     3.02245     2.98177 0.000992867
         813     3.02154     2.98182  0.00099285
         814     3.02061     2.98186 0.000992774
         815     3.01965     2.98191 0.000992638
         816     3.01867     2.98196 0.000992443
         817     3.01766       2.982  0.00099219
         818     3.01663     2.98204  0.00099188
         819     3.01557     2.98208 0.000991513
         820     3.01449     2.98212 0.000991091
         821     3.01338     2.98216 0.000990615
         822     3.01226      2.9822 0.000990087
         823     3.01112     2.98223 0.000989507
         824     3.00996     2.98227 0.000988879
         825     3.00879      2.9823 0.000988203
         826      3.0076     2.98233 0.000987481
         827      3.0064     2.98236 0.000986716
         828      3.0052     2.98238  0.00098591
         829     3.00398     2.98241 0.000985065
         830     3.00276     2.98244 0.000984183
         831     3.00154     2.98246 0.000983267
         832     3.00032     2.98248  0.00098232
         833     2.99911      2.9825 0.000981343
         834      2.9979     2.98252  0.00098034
         835     2.99669     2.98254 0.000979313
         836      2.9955     2.98255 0.000978265
         837     2.99433     2.98256 0.000977197
         838     2.99317     2.98258 0.000976113
         839     2.99203     2.98259 0.000975015
         840     2.99091      2.9826 0.000973904
         841     2.98982     2.98261 0.000972784
         842     2.98876     2.98261 0.000971656
         843     2.98772     2.98262 0.000970522
         844     2.98672     2.98263 0.000969385
         845     2.98575     2.98263 0.000968244
         846     2.98482     2.98263 0.000967103
         847     2.98393     2.98263 0.000965963
         848     2.98309     2.98263 0.000964824
         849     2.98228     2.98263 0.000963688
         850     2.98152     2.98263 0.000962555
         851     2.98081     2.98263 0.000961426
         852     2.98015     2.98263 0.000960302
         853     2.97954     2.98262 0.000959183
         854     2.97898     2.98262 0.000958069
         855     2.97848     2.98261 0.000956961
         856     2.97803     2.98261 0.000955858
         857     2.97764      2.9826  0.00095476
         858     2.97731      2.9826 0.000953667
         859     2.97703     2.98259 0.000952579
         860     2.97682     2.98258 0.000951495
         861     2.97667     2.98258 0.000950415
         862     2.97659     2.98257 0.000949338
         863     2.97656     2.98256 0.000948263
         864      2.9766     2.98256 0.000947191
         865     2.97671     2.98255  0.00094612
         866     2.97688     2.98254  0.00094505
         867     2.97711     2.98254 0.000943981
         868      2.9774     2.98253 0.000942912
         869     2.97776     2.98253 0.000941843
         870     2.97818     2.98252 0.000940773
         871     2.97866     2.98252 0.000939704
         872      2.9792     2.98251 0.000938634
         873     2.97979     2.98251 0.000937564
         874     2.98044     2.98251 0.000936494
         875     2.98115      2.9825 0.000935425
         876      2.9819      2.9825 0.000934357
         877     2.98271      2.9825 0.000933292
         878     2.98356     2.98251  0.00093223
         879     2.98445     2.98251 0.000931172
         880     2.98538     2.98251 0.000930119
         881     2.98635     2.98252 0.000929074
         882     2.98735     2.98252 0.000928037
         883     2.98839     2.98253 0.000927009
         884     2.98945     2.98254 0.000925994
         885     2.99055     2.98254 0.000924992
         886     2.99167     2.98255 0.000924005
         887     2.99281     2.98257 0.000923036
         888     2.99397     2.98258 0.000922086
         889     2.99515     2.98259 0.000921157
         890     2.99635     2.98261 0.000920252
         891     2.99757     2.98263 0.000919372
         892     2.99881     2.98264  0.00091852
         893     3.00007     2.98266 0.000917699
         894     3.00134     2.98268  0.00091691
         895     3.00263     2.98271 0.000916157
         896     3.00394     2.98273 0.000915441
         897     3.00527     2.98276 0.000914765
         898     3.00662     2.98278 0.000914132
         899     3.00799     2.98281 0.000913545
         900     3.00937     2.98284 0.000913007
         901     3.01078     2.98287  0.00091252
         902     3.01221      2.9829 0.000912088
         903     3.01367     2.98294 0.000911714
         904     3.01514     2.98297 0.000911402
         905     3.01664     2.98301 0.000911153
         906     3.01816     2.98305 0.000910973
         907     3.01969     2.98309 0.000910864
         908     3.02125     2.98313  0.00091083
         909     3.02283     2.98317 0.000910875
         910     3.02442     2.98322 0.000911001
         911     3.02603     2.98327 0.000911212
         912     3.02765     2.98332 0.000911512
         913     3.02928     2.98337 0.000911903
         914     3.03092     2.98342 0.000912388
         915     3.03256     2.98347 0.000912969
         916      3.0342     2.98353 0.000913651
         917     3.03583     2.98358 0.000914433
         918     3.03746     2.98364 0.000915318
         919     3.03908      2.9837 0.000916308
